simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
11,1.394603,130.515064,1.865157728266015,1.420566233429395,1.2473969985590778,3.697513,6.552397625360231,67.0844535036023,-1.8814115216271652,-1.0331412103746412e-05,7.070136887608392e-05,0.0039688876080691635,0.3803154420028818,0.15471660506507726,,0.8274943372518919,inf,-0.8997569680240028,-inf,Moussaid,Fixed,SFM,4.155519
12,1.877603,74.180537,2.72144719874761,2.345011983146067,1.240199613764045,3.629439,6.481033641151685,68.50741849438202,-1.4494822824612115,-0.0001957507022471911,-0.000716738764044943,0.005454165028089888,0.28788835814606745,0.1988363156879066,,0.6691475589904649,inf,-1.0532308411289983,-inf,Moussaid,Fixed,SFM,6.913321
13,1.911994,65.937901,2.8493809350837074,2.41395164171123,1.2973722145721924,3.879906,6.3762075782085565,68.79229322794119,-1.4264093278959622,0.00019977606951871683,0.0005222092245989336,0.004936397727272728,0.21704558088235298,0.292704344926395,,0.6765050003973188,inf,-0.9392726717087136,-inf,Moussaid,Fixed,SFM,6.82573
14,2.052032,43.122851,2.5890607183578185,2.068863037735849,1.2759237541273585,3.617013,6.484792726415095,67.73668682252358,-1.3618253282541852,-7.729068396226423e-05,8.237500000000036e-05,0.005538313089622641,0.33913871816037733,0.2402959259932876,,0.7770815339631599,inf,-1.0458453588699006,-inf,Moussaid,Fixed,SFM,4.100469
15,1.490245,135.501217,1.732457691949501,1.5131720052910054,1.246429675925926,3.641834,6.4737075601851855,82.04089343617724,-1.8193102774616488,-0.0001053402777777777,-0.0002022989417989408,0.004475020833333332,0.47775586507936507,0.11364407150624567,,0.7903988877225544,inf,-0.9937878740215693,-inf,Moussaid,Fixed,SFM,4.742721
16,1.850061,65.985932,2.813226842422498,2.3329041614583335,1.3435244752604165,3.752301,6.519787432942709,68.96091178190103,-1.410283310898547,0.00029858072916666667,0.00010962955729167264,0.004712598958333334,0.3279649485677083,0.28400818445571935,,0.6682284618627023,inf,-0.8871346189942769,-inf,Moussaid,Fixed,SFM,6.646386
17,2.172902,64.652166,2.6050628732264047,1.9833107359307358,1.3993569485930737,3.943705,7.2371448863636365,67.0599856482684,-1.3991806457352405,-4.528950216450196e-05,1.0551948051956623e-05,0.005423709415584416,0.4123242002164502,0.22646608259135018,,0.9342323349330535,inf,-0.8564194698511219,-inf,Moussaid,Fixed,SFM,4.290502
18,1.833919,71.318324,2.718947582584051,2.2555847653061223,1.276705856505102,3.659766,6.425123179209183,68.75012598086734,-1.398028748947816,0.00013426275510204134,0.00013540242346938444,0.004737110969387755,0.31065134247448983,0.29530792125503325,,0.7345034671250185,inf,-0.5785399716963978,-inf,Moussaid,Fixed,SFM,6.782264
19,2.003219,50.613506,2.619794358250716,2.1360454439252337,1.3115925484813082,3.758072,6.7073684637850475,68.86408407710279,-1.3996888214164744,-0.00013796320093457937,0.00032377336448597956,0.00501802511682243,0.37989893107476636,0.24145750769500568,,0.7407462391967798,inf,-0.7329626816668716,-inf,Moussaid,Fixed,SFM,4.594752
20,1.844454,60.032251,2.598419530050993,2.144694287037037,1.225363620949074,3.922578,6.572147622106481,69.77584355729167,-1.4117919794450493,-7.740914351851843e-05,-0.000722149305555552,0.0047323049768518526,0.47400160995370366,0.22384576893363087,,0.7080992609917403,inf,-0.7150603968652445,-inf,Moussaid,Fixed,SFM,6.753522
1,1.593681,67.268762,3.0314383036977453,2.764245092783505,1.200884731314433,4.943248,6.662432832474227,73.49944652899485,-1.4787308314781185,0.0013611302385557705,0.0009249948420374031,0.00562493552546744,0.31480555834945195,0.27348003728330245,,1.050079408465557,inf,-1.3123586745457059,-inf,Moussaid,Random,SFM,4.084405
2,1.647971,69.983412,3.3943197155997376,3.0210079112426036,1.3598807019230768,5.289648,6.521814695266271,71.4277935295858,-1.4436547865933989,0.0008304652366863903,0.00010910502958579629,0.007386490384615385,0.2698244186390533,0.47504376416086636,,1.1382679131112183,inf,-1.2736149838343962,-inf,Moussaid,Random,SFM,4.04584
3,1.019017,104.951798,3.464968338307202,3.080743413580247,1.2339309675925927,4.248918,6.024084073302469,96.30181069675925,-1.4206768348894345,-0.0005213364197530867,-0.00016980015432098924,0.006306703703703703,0.3255520054012346,0.38896822640775675,,0.6647374766035833,inf,-1.535756576152433,-inf,Moussaid,Random,SFM,8.901756
4,1.4661,74.269576,3.151092192517445,2.747000713414634,1.2932635647865853,4.464067,6.034792330030488,68.60590002439024,-1.431771647759506,0.0003805137195121949,0.0001773940548780407,0.006454673780487805,0.46822388185975616,0.4620159119477055,,0.8367839121050494,inf,-1.2537391262983768,-inf,Moussaid,Random,SFM,7.799456
