simulation_id,seq,time,cyclist_id,pedestrian_id,cyclist_x,cyclist_y,pedestrian_x,pedestrian_y,cyclist_vx,cyclist_vy,cyclist_speed,pedestrian_vx,pedestrian_vy,pedestrian_speed,cyclist_heading,distance,app_angle
1,79,1786610100.032124,0,1,49.439481,13.268864,33.445555,13.404935,-5.093479,0.063679,5.093877,1.630559,0.019363,1.630674,3.129091,15.994505,0.228841
1,80,1786610100.072131,0,1,49.234899,13.271297,33.510762,13.405673,-5.114555,0.060810,5.114916,1.630177,0.018453,1.630281,3.129704,15.724711,0.191564
1,81,1786610100.112069,0,1,49.029480,13.273683,33.575951,13.406367,-5.135483,0.059647,5.135829,1.629715,0.017357,1.629807,3.129979,15.454099,0.173507
1,82,1786610100.152020,0,1,48.823228,13.275955,33.641118,13.407011,-5.156308,0.056797,5.156621,1.629178,0.016092,1.629257,3.130578,15.182675,0.136512
1,83,1786610100.192034,0,1,48.616148,13.278171,33.706261,13.407598,-5.176997,0.055422,5.177293,1.628573,0.014669,1.628639,3.130888,14.910449,0.116004
1,84,1786610100.232028,0,1,48.408244,13.280275,33.771377,13.408122,-5.197584,0.052595,5.197850,1.627905,0.013103,1.627958,3.131474,14.637426,0.079321
1,85,1786610100.272028,0,1,48.199523,13.282318,33.836464,13.408578,-5.218045,0.051077,5.218295,1.627179,0.011405,1.627219,3.131804,14.363613,0.057169
1,86,1786610100.312026,0,1,47.989986,13.284249,33.901520,13.408962,-5.238408,0.048275,5.238630,1.626400,0.009586,1.626428,3.132377,14.089018,0.020825
1,87,1786610100.352023,0,1,47.779640,13.286116,33.966543,13.409268,-5.258652,0.046666,5.258859,1.625572,0.007656,1.625590,3.132719,13.813646,0.002379
1,88,1786610100.392026,0,1,47.568488,13.287872,34.031531,13.409493,-5.278802,0.043892,5.278984,1.624699,0.005624,1.624709,3.133278,13.537503,0.038368
1,89,1786610100.432077,0,1,47.356534,13.289561,34.096483,13.409633,-5.298841,0.042230,5.299009,1.623785,0.003499,1.623789,3.133623,13.260596,0.062188
1,90,1786610100.472020,0,1,47.143783,13.291140,34.161396,13.409684,-5.318789,0.039485,5.318936,1.622833,0.001288,1.622833,3.134169,12.982928,0.097824
1,91,1786610100.512008,0,1,46.930238,13.292652,34.226270,13.409644,-5.338634,0.037802,5.338767,1.621845,-0.001000,1.621845,3.134512,12.704507,0.121929
1,92,1786610100.552008,0,1,46.715902,13.294056,34.291103,13.409510,-5.358391,0.035086,5.358506,1.620825,-0.003360,1.620829,3.135045,12.425336,0.157233
1,93,1786610100.592007,0,1,46.500780,13.295392,34.355894,13.409279,-5.378051,0.033406,5.378155,1.619776,-0.005785,1.619786,3.135381,12.145420,0.181372
1,94,1786610100.632158,0,1,46.284875,13.296621,34.420642,13.408948,-5.397628,0.030717,5.397716,1.618699,-0.008270,1.618720,3.135902,11.864765,0.216384
1,95,1786610100.672115,0,1,46.068325,13.294220,34.485346,13.408515,-5.413736,-0.060022,5.414069,1.617597,-0.010809,1.617634,-3.130506,11.583544,1.200564
1,96,1786610100.712167,0,1,45.851242,13.287222,34.550004,13.407979,-5.427088,-0.174950,5.429907,1.616473,-0.013397,1.616528,-3.109367,11.301882,2.458576
1,97,1786610100.752231,0,1,45.633614,13.278355,34.614618,13.407338,-5.440697,-0.221675,5.445211,1.615326,-0.016030,1.615406,-3.100871,11.019751,3.003804
1,98,1786610100.792114,0,1,45.415488,13.267469,34.679172,13.406788,-5.453150,-0.272139,5.459936,1.613871,-0.013752,1.613929,-3.091729,10.737219,3.600426
1,99,1786610100.832093,0,1,45.196884,13.255000,34.743677,13.406353,-5.465102,-0.311729,5.473985,1.612617,-0.010888,1.612654,-3.084615,10.454302,4.094136
1,100,1786610100.872130,0,1,44.977911,13.239918,34.808138,13.406053,-5.474321,-0.377041,5.487290,1.611532,-0.007503,1.611550,-3.072827,10.171130,4.875904
1,101,1786610100.912159,0,1,44.758503,13.223886,34.872562,13.405914,-5.485211,-0.400820,5.499836,1.610598,-0.003457,1.610602,-3.068649,9.887616,5.234204
1,102,1786610100.952158,0,1,44.539041,13.202929,34.936954,13.405946,-5.486543,-0.523920,5.511501,1.609791,0.000799,1.609791,-3.046389,9.604233,6.665970
