time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
31,2,1,37.069,11.377,35.953,10.655,P2_02_03_08.csv,36.52085957486231,11.027516889117802
32,2,1,37.051,11.358,35.934,10.637,P2_02_03_08.csv,36.48277260411311,11.01418672911813
33,2,1,36.995,11.378,35.878,10.656,P2_02_03_08.csv,36.43885423556739,11.011634754827531
34,2,1,36.957,11.36,35.84,10.638,P2_02_03_08.csv,36.39693083267877,11.003813600321648
35,2,1,36.902,11.36,35.784,10.639,P2_02_03_08.csv,36.35012660185518,10.998677876367953
36,2,1,36.846,11.361,35.728,10.639,P2_02_03_08.csv,36.29936577055785,10.99568528896925
37,2,1,36.808,11.362,35.691,10.64,P2_02_03_08.csv,36.252511501307914,10.994507540345571
38,2,1,36.771,11.362,35.654,10.64,P2_02_03_08.csv,36.20905108671654,10.994279871431296
39,2,1,36.715,11.363,35.598,10.641,P2_02_03_08.csv,36.161241532979965,10.995038776653937
40,2,1,36.659,11.363,35.542,10.642,P2_02_03_08.csv,36.11003553429428,10.996255332766562
41,2,1,36.622,11.364,35.505,10.642,P2_02_03_08.csv,36.06330944435012,10.997703876041916
42,2,1,36.585,11.364,35.467,10.643,P2_02_03_08.csv,36.02000002792544,10.999223509267463
43,2,1,36.529,11.384,35.411,10.662,P2_02_03_08.csv,35.97248849662149,11.007712046844413
44,2,1,36.473,11.366,35.355,10.644,P2_02_03_08.csv,35.921649659168104,11.00764933196883
45,2,1,36.455,11.403,35.337,10.682,P2_02_03_08.csv,35.88231024523238,11.021224971706616
46,2,1,36.399,11.423,35.281,10.701,P2_02_03_08.csv,35.83791602456757,11.038675254586641
47,2,1,36.38,11.404,35.262,10.683,P2_02_03_08.csv,35.80304988767606,11.04472443461555
48,2,1,36.324,11.424,35.206,10.702,P2_02_03_08.csv,35.761818215926894,11.055635459782133
49,2,1,36.305,11.424,35.188,10.702,P2_02_03_08.csv,35.729220209332745,11.063108890972327
50,2,1,36.231,11.425,35.113,10.703,P2_02_03_08.csv,35.68254648241824,11.06818700488083
51,2,1,36.175,11.426,35.057,10.704,P2_02_03_08.csv,35.63159631307004,11.07142889457787
52,2,1,36.156,11.426,35.038,10.704,P2_02_03_08.csv,35.59118652409788,11.07296473455336
53,2,1,36.1,11.427,34.982,10.705,P2_02_03_08.csv,35.54549074927402,11.073670177683898
54,2,1,36.063,11.427,34.945,10.705,P2_02_03_08.csv,35.502644173782016,11.073506097702005
55,2,1,36.026,11.428,34.908,10.706,P2_02_03_08.csv,35.462060878024566,11.073174799162166
56,2,1,35.97,11.447,34.852,10.725,P2_02_03_08.csv,35.416186093976776,11.079480065113739
57,2,1,35.914,11.466,34.796,10.744,P2_02_03_08.csv,35.36616621923104,11.090983748520106
58,2,1,35.877,11.467,34.758,10.745,P2_02_03_08.csv,35.31987503587582,11.09972853266968
59,2,1,35.839,11.467,34.721,10.745,P2_02_03_08.csv,35.276636332211396,11.105747535823523
60,2,1,35.783,11.468,34.665,10.746,P2_02_03_08.csv,35.22895997463334,11.109936160935904
61,2,1,35.727,11.469,34.609,10.747,P2_02_03_08.csv,35.177820708185685,11.112715890281368
62,2,1,35.69,11.451,34.571,10.729,P2_02_03_08.csv,35.13092974542036,11.107459716080132
63,2,1,35.653,11.451,34.534,10.729,P2_02_03_08.csv,35.08765129947891,11.102754155092901
64,2,1,35.615,11.452,34.497,10.729,P2_02_03_08.csv,35.04696799730198,11.09895442845691
65,2,1,35.578,11.452,34.459,10.73,P2_02_03_08.csv,35.0081759750436,11.096068203331448
66,2,1,35.522,11.453,34.403,10.731,P2_02_03_08.csv,34.963859905341096,11.094212080750738
67,2,1,35.466,11.454,34.347,10.731,P2_02_03_08.csv,34.91512807911662,11.093048866826209
68,2,1,35.429,11.454,34.31,10.732,P2_02_03_08.csv,34.870036070161014,11.092455246718869
69,2,1,35.391,11.455,34.272,10.732,P2_02_03_08.csv,34.82751619407754,11.092308112859637
70,2,1,35.335,11.455,34.216,10.733,P2_02_03_08.csv,34.780342915439185,11.09249427007473
71,2,1,35.279,11.456,34.16,10.734,P2_02_03_08.csv,34.72953055059179,11.093100118116913
72,2,1,35.242,11.457,34.123,10.734,P2_02_03_08.csv,34.683013635352005,11.093817897031533
73,2,1,35.204,11.457,34.085,10.735,P2_02_03_08.csv,34.63959597895758,11.09458903576203
74,2,1,35.148,11.458,34.029,10.735,P2_02_03_08.csv,34.59192903522377,11.09537231787969
75,2,1,35.092,11.459,33.973,10.736,P2_02_03_08.csv,34.540917353042055,11.096325101176449
76,2,1,35.074,11.459,33.955,10.736,P2_02_03_08.csv,34.50140782254179,11.097019958217897
