time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
116,1,2,42.5,13.931,44.099,14.506,P2_01_02_14.csv,43.299601568737685,14.234893325667832
117,1,2,42.711,13.894,44.31,14.469,P2_01_02_14.csv,43.5138693075183,14.196843737800176
118,1,2,42.935,13.87,44.534,14.445,P2_01_02_14.csv,43.73145748839075,14.162754899785135
119,1,2,43.158,13.833,44.757,14.408,P2_01_02_14.csv,43.951282676300444,14.127175226873712
120,1,2,43.37,13.796,44.968,14.371,P2_01_02_14.csv,44.16853248059905,14.09054151700396
121,1,2,43.593,13.772,45.191,14.347,P2_01_02_14.csv,44.38793945008264,14.05800619723007
122,1,2,43.804,13.735,45.402,14.31,P2_01_02_14.csv,44.604569517205235,14.023943501548828
123,1,2,44.015,13.698,45.613,14.273,P2_01_02_14.csv,44.81899914938921,13.988683168259513
124,1,2,44.226,13.674,45.824,14.249,P2_01_02_14.csv,45.03176711453549,13.95732144602429
125,1,2,44.45,13.637,46.047,14.212,P2_01_02_14.csv,45.247954150990815,13.924212976144949
126,1,2,44.661,13.601,46.258,14.176,P2_01_02_14.csv,45.462272168796254,13.890061244309262
127,1,2,44.884,13.576,46.481,14.151,P2_01_02_14.csv,45.67957085102546,13.859159581459778
128,1,2,45.095,13.552,46.692,14.127,P2_01_02_14.csv,45.8947800317499,13.831147336122887
129,1,2,45.306,13.515,46.902,14.09,P2_01_02_14.csv,46.10815129686414,13.800485091889978
130,1,2,45.529,13.479,47.125,14.053,P2_01_02_14.csv,46.32474270216975,13.767830642180517
131,1,2,45.74,13.455,47.336,14.029,P2_01_02_14.csv,46.53945198717256,13.738221515279832
132,1,2,45.963,13.43,47.559,14.005,P2_01_02_14.csv,46.75710257711215,13.710796273871802
133,1,2,46.173,13.418,47.769,13.993,P2_01_02_14.csv,46.97224217015847,13.689590753723026
134,1,2,46.384,13.382,47.979,13.956,P2_01_02_14.csv,47.18557251191968,13.664010441734929
135,1,2,46.594,13.37,48.19,13.944,P2_01_02_14.csv,47.39753576301898,13.643833451185161
136,1,2,46.817,13.346,48.412,13.92,P2_01_02_14.csv,47.61294392351942,13.623293120926618
137,1,2,47.028,13.321,48.623,13.896,P2_01_02_14.csv,47.826850494133794,13.602064177251654
138,1,2,47.251,13.297,48.845,13.871,P2_01_02_14.csv,48.04381804048439,13.58014059987972
139,1,2,47.461,13.285,49.056,13.859,P2_01_02_14.csv,48.25873336982157,13.562182359030848
140,1,2,47.684,13.273,49.278,13.848,P2_01_02_14.csv,48.476426520779185,13.547385246172572
141,1,2,47.894,13.249,49.488,13.823,P2_01_02_14.csv,48.69164669940623,13.530052847937029
142,1,2,48.117,13.225,49.711,13.799,P2_01_02_14.csv,48.90968380783837,13.51073472881912
143,1,2,48.327,13.213,49.921,13.787,P2_01_02_14.csv,49.12510068872695,13.494215232320682
144,1,2,48.537,13.214,50.131,13.788,P2_01_02_14.csv,49.33843298440337,13.484614564143218
145,1,2,48.76,13.202,50.353,13.776,P2_01_02_14.csv,49.55479306306966,13.475431204159909
146,1,2,48.97,13.178,50.563,13.752,P2_01_02_14.csv,49.76894389304037,13.461863264252647
147,1,2,49.18,13.166,50.773,13.74,P2_01_02_14.csv,49.9813701887757,13.449122632420947
148,1,2,49.402,13.166,50.995,13.74,P2_01_02_14.csv,50.196939215928744,13.44138737407541
149,1,2,49.612,13.155,51.205,13.728,P2_01_02_14.csv,50.41057903162059,13.433186791223237
150,1,2,49.822,13.143,51.414,13.716,P2_01_02_14.csv,50.6225273640468,13.424245943463673
151,1,2,50.045,13.143,51.637,13.717,P2_01_02_14.csv,50.83819057192348,13.419203269215243
152,1,2,50.254,13.144,51.846,13.718,P2_01_02_14.csv,51.051620370233096,13.417246303078029
153,1,2,50.477,13.132,52.068,13.706,P2_01_02_14.csv,51.268265480617025,13.412679411516065
154,1,2,50.674,13.12,52.266,13.694,P2_01_02_14.csv,51.47818850611053,13.40587423874223
155,1,2,50.896,13.133,52.487,13.707,P2_01_02_14.csv,51.69172918355176,13.406460409262243
156,1,2,51.106,13.121,52.697,13.695,P2_01_02_14.csv,51.90394625193041,13.403482022880553
157,1,2,51.316,13.134,52.907,13.708,P2_01_02_14.csv,52.11515155003228,13.406753625486758
158,1,2,51.538,13.123,53.128,13.696,P2_01_02_14.csv,52.329862228742364,13.405711090029143
159,1,2,51.747,13.135,53.338,13.709,P2_01_02_14.csv,52.54290111406349,13.409962550507936
160,1,2,51.957,13.136,53.547,13.709,P2_01_02_14.csv,52.754603390269956,13.413787337531183
161,1,2,52.167,13.137,53.757,13.71,P2_01_02_14.csv,52.96547120754871,13.417262931104494
162,1,2,52.389,13.137,53.978,13.71,P2_01_02_14.csv,53.17998315914542,13.419952688864333
163,1,2,52.598,13.138,54.188,13.711,P2_01_02_14.csv,53.39292670438554,13.422301308607851
