time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
147,0,1,33.859,13.213,34.853,13.971,P2_01_02_04.csv,34.37310563185013,13.58781453439646
148,0,1,33.883,13.201,34.877,13.959,P2_01_02_04.csv,34.396287483686855,13.587074527280556
149,0,1,33.907,13.202,34.902,13.959,P2_01_02_04.csv,34.418661192552946,13.586229585436598
150,0,1,33.943,13.202,34.938,13.959,P2_01_02_04.csv,34.44493354700076,13.585240916409127
151,0,1,33.98,13.202,34.974,13.959,P2_01_02_04.csv,34.474624425535055,13.584240065387013
152,0,1,34.016,13.202,35.01,13.959,P2_01_02_04.csv,34.50683014251654,13.583311046575087
153,0,1,34.052,13.19,35.046,13.947,P2_01_02_04.csv,34.540924987205564,13.578076956380759
154,0,1,34.088,13.19,35.082,13.947,P2_01_02_04.csv,34.576363838714386,13.574011663990317
155,0,1,34.124,13.19,35.118,13.947,P2_01_02_04.csv,34.612695766351415,13.571007258511482
156,0,1,34.16,13.19,35.154,13.947,P2_01_02_04.csv,34.64956513179918,13.56891132128119
157,0,1,34.196,13.19,35.191,13.947,P2_01_02_04.csv,34.68688905659922,13.567555445733744
158,0,1,34.245,13.202,35.239,13.959,P2_01_02_04.csv,34.728858721263734,13.571198748173126
159,0,1,34.281,13.202,35.275,13.959,P2_01_02_04.csv,34.76967159603471,13.574237848267392
160,0,1,34.317,13.202,35.311,13.959,P2_01_02_04.csv,34.80937176530589,13.576654034672211
161,0,1,34.353,13.202,35.347,13.959,P2_01_02_04.csv,34.848075470455676,13.578484988423686
162,0,1,34.389,13.19,35.383,13.947,P2_01_02_04.csv,34.88593527056819,13.575376762419003
163,0,1,34.437,13.19,35.431,13.947,P2_01_02_04.csv,34.927538766438296,13.572868101832007
164,0,1,34.461,13.19,35.455,13.947,P2_01_02_04.csv,34.963165473688626,13.570937281373737
165,0,1,34.497,13.19,35.492,13.947,P2_01_02_04.csv,34.99870372798689,13.569524673138192
166,0,1,34.534,13.19,35.528,13.947,P2_01_02_04.csv,35.03426255647107,13.568551458527864
167,0,1,34.57,13.19,35.564,13.947,P2_01_02_04.csv,35.069724811596714,13.567932966150117
168,0,1,34.606,13.202,35.6,13.959,P2_01_02_04.csv,35.10516882529163,13.572011792715017
169,0,1,34.763,13.082,35.744,14.055,P2_01_02_04.csv,35.182860079021495,13.570837009036444
171,0,1,34.75,13.19,35.732,13.959,P2_01_02_04.csv,35.23291176687212,13.572121782082773
172,0,1,34.786,13.19,35.768,13.959,P2_01_02_04.csv,35.27842544268118,13.573121838827241
173,0,1,34.835,13.19,35.816,13.959,P2_01_02_04.csv,35.32492687636555,13.573862690505637
174,0,1,34.871,13.19,35.852,13.959,P2_01_02_04.csv,35.367602113120654,13.574381037914812
175,0,1,34.895,13.19,35.877,13.959,P2_01_02_04.csv,35.403091544351035,13.574717729903876
176,0,1,34.943,13.19,35.925,13.959,P2_01_02_04.csv,35.44183543778397,13.574912988388583
177,0,1,35.267,13.311,35.673,13.851,P2_01_02_04.csv,35.47894512864453,13.57739990452784
178,0,1,35.255,13.239,35.793,13.911,P2_01_02_04.csv,35.52157130744553,13.577043857546224
179,0,1,35.051,13.202,35.997,13.947,P2_01_02_04.csv,35.54867477095802,13.576472341843575
180,0,1,35.075,13.214,36.021,13.959,P2_01_02_04.csv,35.57267348987469,13.580379058691262
181,0,1,35.111,13.226,36.057,13.971,P2_01_02_04.csv,35.599136478212706,13.587755999004386
182,0,1,35.147,13.215,36.093,13.959,P2_01_02_04.csv,35.62791295929193,13.589026937558879
183,0,1,35.411,13.311,36.069,13.947,P2_01_02_04.csv,35.68969357483711,13.605153071789163
185,0,1,35.436,13.275,36.069,13.971,P2_01_02_04.csv,35.7373022128286,13.615016367401141
186,0,1,35.291,13.263,36.213,13.984,P2_01_02_04.csv,35.76838139963307,13.62206188584506
187,0,1,35.315,13.263,36.237,13.984,P2_01_02_04.csv,35.795548999086606,13.626624083964147
188,0,1,35.34,13.263,36.261,13.984,P2_01_02_04.csv,35.820179820543714,13.629256037310457
189,0,1,35.376,13.263,36.297,13.984,P2_01_02_04.csv,35.847438637138794,13.630460278148679
190,0,1,35.412,13.263,36.334,13.984,P2_01_02_04.csv,35.87723541917434,13.630667501245314
191,0,1,35.448,13.251,36.37,13.972,P2_01_02_04.csv,35.90898271632092,13.625804592942307
192,0,1,35.472,13.263,36.394,13.984,P2_01_02_04.csv,35.937875064513335,13.626022232679263
193,0,1,35.508,13.251,36.43,13.972,P2_01_02_04.csv,35.96900055699211,13.621534991529852
194,0,1,35.544,13.251,36.466,13.972,P2_01_02_04.csv,36.001923169302685,13.617904801883343
195,0,1,35.58,13.251,36.502,13.972,P2_01_02_04.csv,36.036224842618914,13.615104118235937
196,0,1,35.616,13.251,36.538,13.972,P2_01_02_04.csv,36.07153207703166,13.613049642124992
197,0,1,35.652,13.251,36.574,13.972,P2_01_02_04.csv,36.10752917981658,13.611629495980873
198,0,1,35.689,13.239,36.61,13.96,P2_01_02_04.csv,36.14414637930713,13.606298413646705
199,0,1,35.725,13.227,36.647,13.948,P2_01_02_04.csv,36.181145742235124,13.597968423136697
200,0,1,35.761,13.227,36.683,13.948,P2_01_02_04.csv,36.21816235002928,13.591877814712497
201,0,1,35.797,13.227,36.719,13.948,P2_01_02_04.csv,36.25510906991515,13.587684889732444
202,0,1,35.833,13.227,36.755,13.948,P2_01_02_04.csv,36.29193644673892,13.585023148242193
203,0,1,35.869,13.215,36.791,13.936,P2_01_02_04.csv,36.32862274121701,13.579115317759312
204,0,1,35.905,13.203,36.827,13.924,P2_01_02_04.csv,36.36516543877498,13.570674131921821
