simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
20,1.942965,89.043134,6.684001484169753,5.075928932432434,1.614096207207207,6.483715,16.73980802252252,72.70741461711711,0.5785465493197167,-7.335585585585333e-05,0.0007780990990990999,0.054155788288288285,0.014476036036036036,0.6653328466949041,0.18201378088215603,0.7046035751719675,0.3848058513072862,-0.2970836931700452,-0.03493789614477882,NES,Fixed,SFM,13.232718
1,1.670587,88.668892,6.414902768672468,4.980517225225226,1.440183436936937,6.314381,16.26316552702703,69.65404388288287,-0.6873120931019726,0.02583428959276018,0.006416565610859728,0.027617294117647063,0.007007941176470587,0.6458499418458287,0.16040979985070455,0.8584810933367922,0.31163205766502244,-0.10262314387500253,-0.03025276102096242,NES,Fixed,Without SFM,13.228243
2,1.708474,87.107446,6.233644725507984,5.018656342592593,1.2195737592592593,6.5,15.884363847222222,63.47506057407408,0.9399014118374539,0.0013454722222222281,-0.0009593981481481482,0.055271046296296304,0.012822370370370371,0.6851268306725705,0.1378423415611737,0.9378226855532787,0.3171645705697015,-0.4877702319909215,-0.04345530481396796,NES,Fixed,Without SFM,12.542975
3,1.522169,95.669906,6.413320281475941,5.043125349775786,1.372957798206278,6.44541,16.33113446636771,69.38778041704037,0.7325083602253769,-0.0002447982062780196,0.0007253901345291476,0.05488822421524665,0.011675596412556052,0.657458116746473,0.15204460954120252,0.7218841313675156,0.34915779980715617,-0.5185810621893031,-0.02541054820078081,NES,Fixed,Without SFM,12.590237
4,1.642723,93.511734,6.198797215308192,4.988824202643173,1.213358872246696,6.372547,16.144402841409693,68.36455811453745,0.7449648919582578,-0.00032098237885462707,-0.000824365638766519,0.05281055066079295,0.011654894273127754,0.6390520810515473,0.1287904950098654,0.6927483228109681,0.2672564051589638,-0.35236972778699127,-0.022712791303657522,NES,Fixed,Without SFM,12.686162
5,1.312259,88.089772,6.485586367725299,5.143112793248945,1.3467322869198315,6.5,17.006389333333335,75.0602716371308,0.1863306514660984,0.0005377763713080152,0.0005132700421940931,0.051267827004219405,0.010793430379746834,0.6271434225461068,0.13671443616345377,0.7712129979557418,0.3251959170862881,-0.23039978332215832,-0.014984357385604573,NES,Fixed,Without SFM,12.70598
6,1.440141,91.72609,6.454963890659615,4.9710245429864255,1.4896120497737555,6.327828,16.324192633484163,68.80613053393665,1.9666448150418934,-0.001990805429864253,0.0007785203619909502,0.05574705882352941,0.013170963800904975,0.6197080270484411,0.16531455503736164,0.9643117608457297,0.401424495754832,-0.17497783625055882,-0.03575419516440973,NES,Fixed,Without SFM,12.584197
7,1.441182,93.449126,6.7626117276428355,5.071247544247788,1.6981270044247787,6.441535,17.011419601769912,74.90473928761061,-0.06860086038533394,0.0016880663716814215,0.001019030973451327,0.05160546460176991,0.014534659292035398,0.6500282441544829,0.18720414315335998,0.7344191099542094,0.4674997200037214,-0.18247671808499097,-0.020985093944749504,NES,Fixed,Without SFM,13.364862
8,1.738522,92.251398,6.391352918791781,5.082814896396397,1.3150885630630633,6.5,16.29618079279279,67.45540313963964,-0.18396833051639558,0.00025389189189189125,-0.0018057567567567566,0.054813423423423414,0.013851324324324323,0.6669794340664518,0.14495118280427788,0.9317909682674281,0.21159376772629723,-0.31628562887372796,-0.02505305436410575,NES,Fixed,Without SFM,12.890007
9,1.716861,92.191198,6.923734593222928,5.026688497716895,1.9059901324200912,6.397816,16.96113575799087,74.09081935616439,1.6929658994154866,-0.0005411735159817401,0.0027955844748858445,0.055105328767123284,0.016138908675799087,0.6624065400830631,0.2173748199424556,0.8206908201228414,0.45074064891268906,-0.11940824956017544,-0.05716336564272235,NES,Fixed,Without SFM,13.93995
